Unnamed: 0,set_num,set_year,top_5_similar_sets,set_name,set_img_url,theme_id,theme_name,num_parts,A0A5A9,FFFFFF,C91A09,6C6E68,237841,05131D,184632,AA7F2E,F5CD2F,582A12,F2CD37,E4ADC8,AEEFEC,635F52,F08F1C,FCFCFC,0020A0,84B68D,BBE90B,D9E4A7,0055BF,9CA3A8,F8F184,DF6695,E4CD9E,0A3463,720E0F,FF800D,958A73,898788,352100,3F3691,A5A5CB,DBAC34,3E3C39,A95500,923978,4B9F4A,A5A9B4,ADC3C0,C870A0,AA7D55,9BA19D,6D6E5C,F8BB3D,9B9A5A,36AEBF,AC78BA,9FC3E9,E1D5ED,078BC9,FE8A18,FFF03A,DFEEA5,008F9B,5A93DB,A0BCAC,FF698F,D9D9D9,CFE2F7,D09168,E0E0E0,BBA53D,AA4D8E,1B2A34,F2F3F2,583927,764D3B,6074A1,B46A00,575857,C0F500,68BCC5,F6D7B3,BDC6AD,D67572,81007B,FA9C1C,FFA70B,AE7A59,7DBFDD,EBD800,CE1D9B,8320B7,CCA373,755945,x,y
45,14202012-1,2015,"['70501-1', '70505-1', '70723-1', '70726-1', '2507-1']",Ninjago: The Hour of Ghosts,https://cdn.rebrickable.com/media/sets/14202012-1.jpg,497,Books,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.98991364039216,456.1726553266669
46,14807412-1,2011,"['71741-1', '41101-1', '71799-1', '75290-1', '41395-1']",City: Emergency Rescue,https://cdn.rebrickable.com/media/sets/14807412-1.jpg,497,Books,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.73508203328925,374.16426833634
47,1838526773-1,2019,"['75053-1', '75092-1', '75101-1', '75105-1', '75155-1']",Star Wars: Official Annual 2020,https://cdn.rebrickable.com/media/sets/1838526773-1.jpg,497,Books,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.101885699778,406.0814482047593
48,19197480-1,2012,"['70501-1', '70505-1', '70723-1', '70726-1', '2507-1']",Ninjago: Ninja vs. Constrictai,https://cdn.rebrickable.com/media/sets/19197480-1.jpg,497,Books,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.76750374841663,302.4657316796039
49,19198074-1,2015,"['71741-1', '71799-1', '41130-1', '41101-1', '3315-1']",Ninjago: The Tournament of Elements,https://cdn.rebrickable.com/media/sets/19198074-1.jpg,497,Books,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.8844760873559,391.7672290467728
50,19741980-1,2012,"['2257-1', '71739-1', '111903-1', '112007-1', '112112-1']",Ninjago: Ninja vs. Fangpyre,https://cdn.rebrickable.com/media/sets/19741980-1.jpg,497,Books,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.835161945385,418.0002370849139
51,19801974-1,2012,"['0756682762-1', '9780756672812-1', '9781338113686-1', '2519-1', '70627-1']",Ninjago: Ninja vs. Venomari,https://cdn.rebrickable.com/media/sets/19801974-1.jpg,497,Books,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.686173304379,331.31545888607417
52,20006-1,2008,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",Clone Turbo Tank,https://cdn.rebrickable.com/media/sets/20006-1.jpg,158,Star Wars,64,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.038203160493,282.3883639537945
53,20007-1,2009,"['71741-1', '71799-1', '3315-1', '41101-1', '41400-1']",Republic Attack Cruiser,https://cdn.rebrickable.com/media/sets/20007-1.jpg,158,Star Wars,84,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.5205651444919,227.72476229088466
54,20009-1,2009,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",AT-TE Walker,https://cdn.rebrickable.com/media/sets/20009-1.jpg,158,Star Wars,94,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2561572155534,93.20082551694694
55,20010-1,2009,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",Republic Gunship,https://cdn.rebrickable.com/media/sets/20010-1.jpg,158,Star Wars,94,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.3829502317476,289.6359072101828
56,20016-1,2010,"['71741-1', '71799-1', '41101-1', '71705-1', '41704-1']",Imperial Shuttle,https://cdn.rebrickable.com/media/sets/20016-1.jpg,158,Star Wars,70,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.68723760838446,248.4948956911347
57,20018-1,2010,"['71741-1', '71799-1', '71705-1', '41101-1', '75290-1']",AT-AT Walker,https://cdn.rebrickable.com/media/sets/20018-1.jpg,158,Star Wars,83,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.09856623986377,117.52567708356727
58,20019-1,2011,"['71741-1', '71705-1', '71799-1', '41101-1', '41130-1']",Slave I,https://cdn.rebrickable.com/media/sets/20019-1.jpg,158,Star Wars,76,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.2696419547379,282.2241528811493
59,200-2,1985,[],Building Ideas Book,https://cdn.rebrickable.com/media/sets/200-2.jpg,497,Books,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.292508871013,354.5085304812805
60,20020-1,2011,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",Mini Turbo Shredder,https://cdn.rebrickable.com/media/sets/20020-1.jpg,435,Ninjago,83,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.5312550198183,151.95040527295077
61,20021-1,2011,"['71741-1', '71705-1', '71799-1', '41101-1', '41130-1']",Bounty Hunter Assault Gunship,https://cdn.rebrickable.com/media/sets/20021-1.jpg,158,Star Wars,81,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.86772901253914,147.43053125144252
62,20122014-1,2018,"['71741-1', '71799-1', '41663-1', '41670-1', '71705-1']",Ninjago: Sons of Garmadon,https://cdn.rebrickable.com/media/sets/20122014-1.jpg,497,Books,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.7559255535584,386.5655972797836
63,20201214-1,2016,"['71741-1', '71799-1', '71705-1', '41101-1', '41737-1']",Ninjago: Official Annual 2017,https://cdn.rebrickable.com/media/sets/20201214-1.jpg,497,Books,26,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.3009677155704,409.9474868617696
64,20201412-1,2016,"['71741-1', '71799-1', '41101-1', '41130-1', '41670-1']",Ninjago: Official Annual 2016,https://cdn.rebrickable.com/media/sets/20201412-1.jpg,497,Books,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.107374086813,512.9242122143675
65,20202030-1,2016,"['71741-1', '41101-1', '71799-1', '41130-1', '41748-1']",Elves: Dragon Adventures,https://cdn.rebrickable.com/media/sets/20202030-1.jpg,497,Books,17,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.43071236378876,420.8150764354863
66,2111-1,2011,"['71741-1', '71754-1', '75290-1', '71735-1', '71799-1']",Kai,https://cdn.rebrickable.com/media/sets/2111-1.jpg,435,Ninjago,19,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.89102463560107,96.97464788608568
67,2112-1,2011,"['71741-1', '71799-1', '71754-1', '75290-1', '41101-1']",Cole,https://cdn.rebrickable.com/media/sets/2112-1.jpg,435,Ninjago,19,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.9308468764626,221.74426248566851
68,2113-1,2011,"['71741-1', '71754-1', '71799-1', '41101-1', '75290-1']",Zane,https://cdn.rebrickable.com/media/sets/2113-1.jpg,435,Ninjago,19,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.57291509437533,46.97091882415039
69,2114-1,2011,"['71741-1', '71754-1', '71799-1', '41101-1', '71735-1']",Chopov,https://cdn.rebrickable.com/media/sets/2114-1.jpg,435,Ninjago,20,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.091230271988,159.5279308374018
70,2115-1,2011,"['71741-1', '71754-1', '71799-1', '41101-1', '41130-1']",Bonezai,https://cdn.rebrickable.com/media/sets/2115-1.jpg,435,Ninjago,21,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.72528039947508,43.52290117399804
71,2116-1,2011,"['71741-1', '71754-1', '75290-1', '71735-1', '71799-1']",Krazi,https://cdn.rebrickable.com/media/sets/2116-1.jpg,435,Ninjago,22,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.34776399319094,198.58449302163834
72,2170-1,2011,"['71741-1', '71799-1', '71705-1', '71754-1', '41101-1']",Cole DX,https://cdn.rebrickable.com/media/sets/2170-1.jpg,435,Ninjago,21,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.63603492468215,48.127984620053375
73,2171-1,2011,"['71741-1', '71735-1', '71799-1', '75290-1', '71754-1']",Zane DX,https://cdn.rebrickable.com/media/sets/2171-1.jpg,435,Ninjago,22,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.3872187787082,122.10190508708827
74,2172-1,2011,"['71741-1', '75290-1', '71735-1', '71754-1', '71799-1']",Nya,https://cdn.rebrickable.com/media/sets/2172-1.jpg,435,Ninjago,21,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.84773503883275,98.0631356119093
75,2173-1,2011,"['71741-1', '71754-1', '71735-1', '71799-1', '41101-1']",Nuckal,https://cdn.rebrickable.com/media/sets/2173-1.jpg,435,Ninjago,26,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.23458135322755,250.28896354871003
76,2174-1,2011,"['71741-1', '71754-1', '71735-1', '71799-1', '41101-1']",Kruncha,https://cdn.rebrickable.com/media/sets/2174-1.jpg,435,Ninjago,24,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.6475416866074,86.44027555432476
77,2175-1,2011,"['71741-1', '71799-1', '71735-1', '71754-1', '41101-1']",Wyplash,https://cdn.rebrickable.com/media/sets/2175-1.jpg,435,Ninjago,23,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.9651417759408,175.72509681389081
78,2254-1,2011,"['71741-1', '41101-1', '71799-1', '71705-1', '41130-1']",Mountain Shrine,https://cdn.rebrickable.com/media/sets/2254-1.jpg,435,Ninjago,169,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.1303546636895,50.19260752213751
79,2255-1,2011,"['71741-1', '71754-1', '71799-1', '71735-1', '9450-1']",Sensei Wu,https://cdn.rebrickable.com/media/sets/2255-1.jpg,435,Ninjago,20,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.41191093780196,163.55985421676456
80,2256-1,2011,"['71741-1', '71799-1', '71705-1', '71754-1', '41101-1']",Lord Garmadon,https://cdn.rebrickable.com/media/sets/2256-1.jpg,435,Ninjago,23,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.33803629222024,101.04086354057341
81,2257-1,2011,"['71741-1', '71754-1', '71799-1', '41101-1', '41130-1']",Spinjitzu Starter Set,https://cdn.rebrickable.com/media/sets/2257-1.jpg,435,Ninjago,57,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.3149838178646,238.48342010471973
82,2258-1,2011,"['71741-1', '41130-1', '71799-1', '41101-1', '3315-1']",Ninja Ambush,https://cdn.rebrickable.com/media/sets/2258-1.jpg,435,Ninjago,71,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.2923788862503,174.53332602716165
83,2259-1,2011,"['71741-1', '71799-1', '71705-1', '41130-1', '41101-1']",Skull Motorbike,https://cdn.rebrickable.com/media/sets/2259-1.jpg,435,Ninjago,157,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.25235494809715,49.70697650349091
84,2260-1,2011,"['71741-1', '3315-1', '71799-1', '71705-1', '41101-1']",Ice Dragon Attack,https://cdn.rebrickable.com/media/sets/2260-1.jpg,435,Ninjago,158,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.2988110055254,78.59708685531356
85,2263-1,2011,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Turbo Shredder,https://cdn.rebrickable.com/media/sets/2263-1.jpg,435,Ninjago,298,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.62414971513783,169.08437722585148
86,240-2,1967,[],Idea Book,https://cdn.rebrickable.com/media/sets/240-2.jpg,497,Books,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.3789593410834,328.543686780827
87,250-1,1987,[],Idea Book 250,https://cdn.rebrickable.com/media/sets/250-1.jpg,497,Books,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.1194428851592,351.85428345411157
88,2504-1,2011,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Spinjitzu Dojo,https://cdn.rebrickable.com/media/sets/2504-1.jpg,435,Ninjago,373,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.9244605893128,205.0254359253319
89,2505-1,2011,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Garmadon's Dark Fortress,https://cdn.rebrickable.com/media/sets/2505-1.jpg,435,Ninjago,518,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.63135625293427,193.54182265226376
90,2506-1,2011,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",Skull Truck,https://cdn.rebrickable.com/media/sets/2506-1.jpg,435,Ninjago,515,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.50713841393525,94.47060414174675
91,2507-1,2011,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",Fire Temple,https://cdn.rebrickable.com/media/sets/2507-1.jpg,435,Ninjago,1174,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.66494191707133,194.8153057409998
92,2508-1,2011,"['71741-1', '71799-1', '41130-1', '41101-1', '3315-1']",Blacksmith Shop,https://cdn.rebrickable.com/media/sets/2508-1.jpg,435,Ninjago,189,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.71408889733215,229.7547059112637
